0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
3.632507025441036763e+00
1.549224126662491230e+01
1.606002748415787806e+01
1.661438651079901518e+01
1.628707524938764806e+01
1.686380423285020314e+01
1.515006041060323305e+01
1.690770973071360572e+01
1.630204953159747205e+01
1.622912314851233262e+01
1.618962577446734130e+01
1.662148597373725423e+01
1.557074333914815689e+01
1.537792843010774924e+01
1.639689266300404924e+01
1.654069261304263350e+01
1.750190389284523462e+01
1.692016192268871677e+01
1.806198770919088759e+01
1.608203148386281001e+01
1.726446306883399018e+01
1.594355379854649790e+01
1.784695380067421056e+01
1.696378655738018892e+01
1.830437477261333257e+01
1.627926035476391675e+01
1.761324888936020372e+01
1.732119631716328811e+01
1.561485291640976136e+01
1.576222586884873245e+01
1.868768793572770903e+01
1.595645306317922696e+01
1.746504281063874586e+01
1.730520187780775032e+01
1.622235593936911968e+01
1.601294756037557221e+01
1.537621815148461835e+01
1.529169246276392080e+01
1.541200993020655829e+01
1.571554298657243010e+01
1.608755516749556236e+01
1.611228003939077524e+01
1.497445750337965897e+01
1.552029412368248273e+01
1.788294649536099712e+01
1.614532856971855068e+01
1.683787733557890220e+01
1.699899831382177240e+01
1.647045369488116862e+01
1.730274705118083745e+01
1.590387731904436741e+01
1.534537405083919381e+01
1.714881544464839536e+01
1.572555659296188146e+01
1.685893071267915744e+01
1.604788174868149397e+01
1.483338909048783094e+01
1.506997868527648343e+01
1.718934360832296449e+01
1.668155449907830246e+01
1.542735332740849685e+01
1.657563642291734496e+01
1.619603193452715217e+01
1.712133241771885750e+01
1.624923788863024754e+01
1.623253629248366536e+01
1.543379893685628446e+01
1.593755141293255839e+01
1.573408774848569891e+01
1.605800688834417400e+01
1.704927155074252809e+01
1.592641377604864772e+01
1.600402120071147394e+01
1.516601449415688840e+01
1.548983293924576188e+01
1.629438172045845690e+01
1.564210751996840187e+01
1.619580966700678459e+01
1.551760321169827961e+01
1.645158539374497764e+01
1.549814380534041725e+01
1.609822144331755567e+01
1.630321966105209341e+01
1.588950787741562465e+01
1.624534617203932640e+01
1.495642869636930250e+01
1.523355138430031452e+01
1.533814123582941136e+01
1.574932098184020646e+01
1.637698041667108839e+01
1.648366743091932918e+01
1.570444539813706974e+01
1.631282054178209151e+01
1.473426946660746673e+01
1.607542897612501420e+01
1.556986103329147220e+01
1.531566878264410470e+01
1.555383031300729613e+01
